       0.611607      0.0272409      0.0822839    1.05447e+17
       0.594897      0.0171333      0.0843512    1.05451e+17
       0.624277      0.0177567      0.0885122    1.05454e+17
       0.621144       0.033821      0.0957137    1.05458e+17
       0.612743      0.0346768       0.107794    1.05461e+17
       0.638239      0.0470594       0.103327    1.05465e+17
       0.616349      0.0314031      0.0734489    1.05468e+17
       0.619698      0.0274672      0.0757426    1.05472e+17
       0.586462      0.0185743      0.0504541    1.05475e+17
        0.59431      0.0282418      0.0493931    1.05479e+17
       0.564785      0.0084966      0.0337393    1.05482e+17
       0.502135     0.00851825      0.0259523    1.05486e+17
       0.497085    -0.00232698      0.0255174    1.05489e+17
       0.500572    -0.00721833      0.0423462    1.05493e+17
       0.541062    -0.00111939      0.0402778    1.05496e+17
       0.484564    -0.00309844      0.0400719      1.055e+17
       0.477138    -0.00450009      0.0412494    1.05503e+17
       0.488278     0.00478178      0.0382659    1.05507e+17
       0.498855      0.0117845      0.0449167     1.0551e+17
       0.502592     0.00104874      0.0436096    1.05514e+17
       0.534415     0.00797892      0.0603621    1.05517e+17
       0.566168     0.00856476      0.0567499    1.05521e+17
       0.528091      0.0135811      0.0701803    1.05524e+17
        0.50398      0.0289502      0.0622851    1.05528e+17
        0.50697      0.0418131      0.0586432    1.05531e+17
       0.510903      0.0510271       0.074722    1.05535e+17
       0.529514      0.0644121      0.0785136    1.05538e+17
       0.516956      0.0764974      0.0861369    1.05542e+17
       0.530239      0.0732106      0.0713125    1.05545e+17
       0.557521      0.0700651      0.0752156    1.05549e+17
       0.530449      0.0574392      0.0635451    1.05552e+17
       0.518822      0.0513872      0.0684398    1.05556e+17
       0.532277      0.0628361      0.0619875    1.05559e+17
       0.548641      0.0535237      0.0582138    1.05563e+17
       0.541521      0.0546228      0.0616926    1.05566e+17
       0.524824      0.0426269      0.0543317     1.0557e+17
       0.525005      0.0378287      0.0552992    1.05573e+17
       0.507177       0.048975      0.0588612    1.05577e+17
       0.470278      0.0713944      0.0703704     1.0558e+17
       0.496127       0.075927      0.0709815    1.05584e+17
       0.520795      0.0810848      0.0738617    1.05587e+17
       0.513059       0.085827      0.0686028    1.05591e+17
        0.49577      0.0718387      0.0529443    1.05594e+17
       0.516312      0.0667929      0.0718188    1.05598e+17
       0.512293      0.0674167      0.0636487    1.05601e+17
       0.530829      0.0663276      0.0689841    1.05605e+17
        0.57134      0.0716827      0.0744714    1.05608e+17
       0.563109      0.0484868      0.0858486    1.05612e+17
       0.574117      0.0519107      0.0943094    1.05615e+17
       0.609154      0.0689792      0.0928052    1.05619e+17
       0.623715      0.0735942      0.0949021    1.05622e+17
       0.657321      0.0785157       0.124893    1.05626e+17
       0.623094      0.0520412       0.103463    1.05629e+17
       0.607594      0.0420074        0.10044    1.05633e+17
       0.601812      0.0414327      0.0913174    1.05637e+17
       0.641944      0.0486178      0.0902176     1.0564e+17
       0.643879      0.0341524      0.0826041    1.05644e+17
       0.623701      0.0236587      0.0928069    1.05647e+17
       0.649739      0.0109703      0.0913895    1.05651e+17
        0.60152      0.0153699       0.102251    1.05654e+17
       0.649105     0.00664451       0.111264    1.05658e+17
